x	y	group	clickSelects
48174.25	9.25	6	232
48174.25	8.25	6	232
48175.25	8.25	6	232
48176.75	6.75	6	232
48178.75	6.75	6	232
48178.75	5.75	6	232
48179.25	5.25	6	232
48180.25	5.25	6	232
48180.75	4.75	6	232
48183.25	4.75	6	232
48183.75	5.25	6	232
48184.75	5.25	6	232
48188.75	9.25	6	232
48189.25	9.25	6	232
48189.25	8.75	6	232
48162.75	3.25	27	770
48162.25	3.25	27	770
48159.75	5.75	27	770
48159.75	6.75	27	770
48151.75	14.75	27	770
48151.75	15.25	27	770
48152.25	15.75	27	770
48152.25	16.25	27	770
48149.25	19.25	27	770
48148.25	19.25	27	770
48148.25	20.75	27	770
48149.75	20.75	27	770
48156.75	13.75	27	770
48157.75	13.75	27	770
48160.25	11.25	27	770
48161.75	11.25	27	770
48162.75	12.25	27	770
48163.25	12.25	27	770
48163.25	11.25	27	770
48164.25	11.25	27	770
48164.75	10.75	27	770
48166.25	10.75	27	770
48166.75	11.25	27	770
48167.25	11.25	27	770
48168.25	10.25	27	770
48168.25	9.75	27	770
48166.25	9.75	27	770
48165.75	9.25	27	770
48165.25	9.25	27	770
48164.75	9.75	27	770
48164.25	9.75	27	770
48163.75	9.25	27	770
48161.75	9.25	27	770
48160.75	8.25	27	770
48160.75	7.75	27	770
48161.25	7.25	27	770
48161.25	6.75	27	770
48160.75	6.25	27	770
48160.75	5.75	27	770
48162.75	3.75	27	770
48170.75	11.25	7	297
48170.25	10.75	7	297
48169.75	10.75	7	297
48165.75	14.75	7	297
48165.25	14.75	7	297
48164.75	14.25	7	297
48164.25	14.25	7	297
48162.75	15.75	7	297
48162.75	16.75	7	297
48162.25	17.25	7	297
48162.25	18.25	7	297
48160.75	19.75	7	297
48159.75	19.75	7	297
48159.75	20.75	7	297
48158.75	20.75	7	297
48158.75	21.75	7	297
48158.25	22.25	7	297
48158.25	23.25	7	297
48157.25	23.25	7	297
48155.75	24.75	7	297
48155.75	25.75	7	297
48154.75	25.75	7	297
48151.75	28.75	7	297
48150.75	28.75	7	297
48150.75	29.75	7	297
48150.25	30.25	7	297
48150.25	31.25	7	297
48149.75	31.75	7	297
48149.75	32.25	7	297
48150.25	32.75	7	297
48150.75	32.75	7	297
48153.75	29.75	7	297
48153.75	28.75	7	297
48168.25	14.25	7	297
48169.25	14.25	7	297
48169.25	13.25	7	297
48170.75	11.75	7	297
48168.75	14.25	14	549
48168.25	14.25	14	549
48153.75	28.75	14	549
48153.75	29.75	14	549
48151.75	31.75	14	549
48151.75	32.25	14	549
48153.25	32.25	14	549
48153.25	31.25	14	549
48153.75	31.25	14	549
48154.25	31.75	14	549
48154.25	32.25	14	549
48153.75	32.75	14	549
48153.75	33.25	14	549
48154.25	33.25	14	549
48154.75	32.75	14	549
48155.25	32.75	14	549
48155.75	33.25	14	549
48156.25	33.25	14	549
48157.75	31.75	14	549
48157.75	31.25	14	549
48155.75	31.25	14	549
48155.25	30.75	14	549
48155.25	30.25	14	549
48155.75	29.75	14	549
48156.25	29.75	14	549
48156.75	30.25	14	549
48159.25	30.25	14	549
48159.25	29.75	14	549
48158.75	29.25	14	549
48158.75	26.75	14	549
48159.75	25.75	14	549
48161.25	25.75	14	549
48162.75	27.25	14	549
48162.75	27.75	14	549
48161.75	28.75	14	549
48161.75	29.25	14	549
48162.25	29.25	14	549
48162.75	28.75	14	549
48164.75	28.75	14	549
48164.75	28.25	14	549
48163.75	27.25	14	549
48163.75	24.75	14	549
48164.75	23.75	14	549
48164.75	23.25	14	549
48163.75	23.25	14	549
48163.75	22.75	14	549
48164.75	21.75	14	549
48164.75	20.75	14	549
48166.25	20.75	14	549
48166.75	21.25	14	549
48168.25	21.25	14	549
48168.75	20.75	14	549
48168.75	20.25	14	549
48167.75	19.25	14	549
48167.25	19.25	14	549
48166.75	19.75	14	549
48166.25	19.75	14	549
48165.75	19.25	14	549
48165.75	17.75	14	549
48166.75	17.75	14	549
48167.25	17.25	14	549
48168.25	17.25	14	549
48168.25	16.25	14	549
48168.75	15.75	14	549
48177.75	20.25	15	556
48176.25	18.75	15	556
48174.75	18.75	15	556
48174.25	19.25	15	556
48174.25	19.75	15	556
48174.75	20.25	15	556
48174.75	20.75	15	556
48173.75	21.75	15	556
48173.25	21.75	15	556
48173.25	21.25	15	556
48173.75	20.75	15	556
48173.75	20.25	15	556
48172.75	20.25	15	556
48172.25	19.75	15	556
48171.25	19.75	15	556
48171.25	19.25	15	556
48171.75	18.75	15	556
48172.75	18.75	15	556
48172.75	18.25	15	556
48172.25	17.75	15	556
48171.75	17.75	15	556
48171.25	18.25	15	556
48170.25	18.25	15	556
48169.75	18.75	15	556
48169.25	18.75	15	556
48168.75	18.25	15	556
48168.75	17.75	15	556
48169.25	17.25	15	556
48169.25	16.25	15	556
48170.25	15.25	15	556
48170.25	14.75	15	556
48168.75	14.75	15	556
48168.75	15.75	15	556
48168.25	16.25	15	556
48168.25	17.25	15	556
48167.25	17.25	15	556
48166.75	17.75	15	556
48165.75	17.75	15	556
48165.75	19.25	15	556
48166.25	19.75	15	556
48166.75	19.75	15	556
48167.25	19.25	15	556
48167.75	19.25	15	556
48168.75	20.25	15	556
48168.75	20.75	15	556
48168.25	21.25	15	556
48166.75	21.25	15	556
48166.25	20.75	15	556
48164.75	20.75	15	556
48164.75	21.75	15	556
48163.75	22.75	15	556
48163.75	23.25	15	556
48164.75	23.25	15	556
48164.75	23.75	15	556
48163.75	24.75	15	556
48163.75	27.25	15	556
48164.75	28.25	15	556
48164.75	28.75	15	556
48162.75	28.75	15	556
48162.25	29.25	15	556
48161.75	29.25	15	556
48161.75	28.75	15	556
48162.75	27.75	15	556
48162.75	27.25	15	556
48161.25	25.75	15	556
48159.75	25.75	15	556
48158.75	26.75	15	556
48158.75	29.25	15	556
48159.25	29.75	15	556
48159.25	30.25	15	556
48156.75	30.25	15	556
48156.25	29.75	15	556
48155.75	29.75	15	556
48155.25	30.25	15	556
48155.25	30.75	15	556
48155.75	31.25	15	556
48157.75	31.25	15	556
48157.75	31.75	15	556
48156.25	33.25	15	556
48155.75	33.25	15	556
48155.25	32.75	15	556
48154.75	32.75	15	556
48154.25	33.25	15	556
48153.75	33.25	15	556
48153.75	32.75	15	556
48154.25	32.25	15	556
48154.25	31.75	15	556
48153.75	31.25	15	556
48153.25	31.25	15	556
48153.25	32.25	15	556
48151.25	32.25	15	556
48149.75	33.75	15	556
48149.75	35.25	15	556
48150.25	35.75	15	556
48150.25	36.25	15	556
48148.75	37.75	15	556
48147.75	37.75	15	556
48147.75	38.75	15	556
48146.75	39.75	15	556
48146.75	40.25	15	556
48149.25	42.75	15	556
48149.75	42.75	15	556
48150.25	42.25	15	556
48151.25	42.25	15	556
48151.25	41.25	15	556
48152.25	40.25	15	556
48152.75	40.25	15	556
48152.75	40.75	15	556
48152.25	41.25	15	556
48152.25	42.75	15	556
48152.75	43.25	15	556
48153.25	43.25	15	556
48153.25	42.25	15	556
48154.75	42.25	15	556
48154.75	42.75	15	556
48154.25	43.25	15	556
48154.25	43.75	15	556
48154.75	43.75	15	556
48155.25	43.25	15	556
48155.75	43.25	15	556
48155.75	43.75	15	556
48154.75	44.75	15	556
48154.75	45.25	15	556
48155.25	45.25	15	556
48156.25	44.25	15	556
48157.25	44.25	15	556
48157.25	43.25	15	556
48158.25	43.25	15	556
48159.25	42.25	15	556
48159.25	41.25	15	556
48160.25	40.25	15	556
48161.25	40.25	15	556
48161.25	39.25	15	556
48161.75	38.75	15	556
48162.75	38.75	15	556
48164.25	37.25	15	556
48165.25	37.25	15	556
48165.25	36.25	15	556
48166.25	36.25	15	556
48166.25	35.25	15	556
48166.75	34.75	15	556
48167.75	34.75	15	556
48167.75	34.25	15	556
48167.25	33.75	15	556
48167.25	33.25	15	556
48168.25	33.25	15	556
48168.75	32.75	15	556
48168.75	31.75	15	556
48169.75	30.75	15	556
48169.75	29.75	15	556
48170.75	29.75	15	556
48171.75	28.75	15	556
48171.75	27.75	15	556
48172.25	27.75	15	556
48173.25	28.75	15	556
48173.75	28.75	15	556
48173.75	27.75	15	556
48174.75	26.75	15	556
48174.75	26.25	15	556
48174.25	25.75	15	556
48174.25	24.25	15	556
48174.75	24.25	15	556
48175.25	24.75	15	556
48175.75	24.75	15	556
48175.75	24.25	15	556
48175.25	23.75	15	556
48175.25	23.25	15	556
48176.25	22.25	15	556
48176.25	21.75	15	556
48175.75	21.25	15	556
48175.75	20.75	15	556
48176.25	20.25	15	556
48176.75	20.25	15	556
48177.25	20.75	15	556
48177.75	20.75	15	556
48165.75	24.25	34	556
48165.75	24.75	34	556
48165.25	24.75	34	556
48165.25	24.25	34	556
48189.75	24.25	5	166
48189.25	23.75	5	166
48188.75	23.75	5	166
48185.25	27.25	5	166
48184.75	27.25	5	166
48183.75	26.25	5	166
48183.25	26.25	5	166
48183.25	27.25	5	166
48182.75	27.75	5	166
48181.75	27.75	5	166
48176.25	33.25	5	166
48176.25	33.75	5	166
48176.75	34.25	5	166
48176.75	35.75	5	166
48175.75	35.75	5	166
48175.25	36.25	5	166
48174.75	36.25	5	166
48174.25	35.75	5	166
48173.75	35.75	5	166
48173.75	36.25	5	166
48174.25	36.75	5	166
48174.25	37.25	5	166
48173.75	37.75	5	166
48173.25	37.75	5	166
48172.75	37.25	5	166
48172.25	37.25	5	166
48171.75	37.75	5	166
48171.75	38.75	5	166
48171.25	39.25	5	166
48170.25	39.25	5	166
48168.25	41.25	5	166
48166.75	41.25	5	166
48166.75	40.25	5	166
48165.75	40.25	5	166
48165.25	39.75	5	166
48165.25	39.25	5	166
48165.75	38.75	5	166
48165.75	37.75	5	166
48166.75	37.75	5	166
48167.75	36.75	5	166
48167.75	35.75	5	166
48179.25	24.25	5	166
48180.25	24.25	5	166
48180.25	21.25	5	166
48183.25	18.25	5	166
48183.25	17.75	5	166
48182.25	16.75	5	166
48181.75	16.75	5	166
48181.75	17.25	5	166
48182.25	17.75	5	166
48182.25	18.25	5	166
48181.25	18.25	5	166
48181.25	19.25	5	166
48180.75	19.75	5	166
48179.75	19.75	5	166
48179.25	20.25	5	166
48179.25	21.25	5	166
48176.75	23.75	5	166
48175.75	23.75	5	166
48175.75	24.75	5	166
48175.25	24.75	5	166
48174.75	24.25	5	166
48174.25	24.25	5	166
48174.25	25.75	5	166
48174.75	26.25	5	166
48174.75	26.75	5	166
48173.75	27.75	5	166
48173.75	28.75	5	166
48173.25	28.75	5	166
48172.25	27.75	5	166
48171.75	27.75	5	166
48171.75	28.75	5	166
48170.75	29.75	5	166
48169.75	29.75	5	166
48169.75	30.75	5	166
48168.75	31.75	5	166
48168.75	32.75	5	166
48168.25	33.25	5	166
48167.25	33.25	5	166
48167.25	33.75	5	166
48167.75	34.25	5	166
48167.75	34.75	5	166
48166.75	34.75	5	166
48166.25	35.25	5	166
48166.25	36.25	5	166
48165.25	36.25	5	166
48165.25	37.25	5	166
48164.25	37.25	5	166
48162.75	38.75	5	166
48161.75	38.75	5	166
48161.25	39.25	5	166
48161.25	40.25	5	166
48160.25	40.25	5	166
48159.25	41.25	5	166
48159.25	42.25	5	166
48158.25	43.25	5	166
48157.25	43.25	5	166
48157.25	44.25	5	166
48156.25	44.25	5	166
48155.75	44.75	5	166
48155.75	45.75	5	166
48155.25	46.25	5	166
48155.25	47.25	5	166
48154.75	47.75	5	166
48154.75	48.25	5	166
48155.25	48.25	5	166
48162.25	41.25	5	166
48163.25	41.25	5	166
48164.25	40.25	5	166
48164.75	40.25	5	166
48166.25	41.75	5	166
48166.25	42.25	5	166
48165.75	42.25	5	166
48165.25	41.75	5	166
48164.75	41.75	5	166
48164.75	42.25	5	166
48165.25	42.75	5	166
48165.25	43.25	5	166
48164.75	43.75	5	166
48164.75	44.25	5	166
48165.75	45.25	5	166
48165.75	47.25	5	166
48166.25	47.25	5	166
48168.25	45.25	5	166
48168.25	44.25	5	166
48168.75	43.75	5	166
48168.75	42.75	5	166
48169.75	42.75	5	166
48175.25	37.25	5	166
48176.25	37.25	5	166
48177.75	35.75	5	166
48177.75	34.75	5	166
48178.25	34.25	5	166
48179.25	34.25	5	166
48179.75	33.75	5	166
48179.75	32.75	5	166
48181.25	31.25	5	166
48182.25	31.25	5	166
48183.25	30.25	5	166
48184.25	30.25	5	166
48185.25	29.25	5	166
48185.25	28.25	5	166
48185.75	27.75	5	166
48186.25	27.75	5	166
48186.75	28.25	5	166
48187.25	28.25	5	166
48188.25	27.25	5	166
48188.25	25.25	5	166
48188.75	25.25	5	166
48189.25	25.75	5	166
48189.75	25.75	5	166
48183.75	14.25	1	1099
48183.25	13.75	1	1099
48182.75	13.75	1	1099
48182.75	14.75	1	1099
48182.25	14.75	1	1099
48181.75	14.25	1	1099
48180.75	14.25	1	1099
48176.75	10.25	1	1099
48176.25	10.25	1	1099
48175.75	10.75	1	1099
48173.75	10.75	1	1099
48173.75	11.75	1	1099
48172.75	11.75	1	1099
48172.25	12.25	1	1099
48172.25	13.25	1	1099
48171.75	13.75	1	1099
48171.25	13.75	1	1099
48171.25	12.75	1	1099
48170.75	12.75	1	1099
48169.25	14.25	1	1099
48169.25	14.75	1	1099
48170.25	14.75	1	1099
48170.25	15.25	1	1099
48169.25	16.25	1	1099
48169.25	17.25	1	1099
48168.75	17.75	1	1099
48168.75	18.25	1	1099
48169.25	18.75	1	1099
48169.75	18.75	1	1099
48170.25	18.25	1	1099
48171.25	18.25	1	1099
48171.75	17.75	1	1099
48172.25	17.75	1	1099
48172.75	18.25	1	1099
48172.75	18.75	1	1099
48171.75	18.75	1	1099
48171.25	19.25	1	1099
48171.25	19.75	1	1099
48172.25	19.75	1	1099
48172.75	20.25	1	1099
48173.75	20.25	1	1099
48173.75	20.75	1	1099
48173.25	21.25	1	1099
48173.25	21.75	1	1099
48173.75	21.75	1	1099
48174.75	20.75	1	1099
48174.75	20.25	1	1099
48174.25	19.75	1	1099
48174.25	19.25	1	1099
48174.75	18.75	1	1099
48176.25	18.75	1	1099
48177.75	20.25	1	1099
48177.75	20.75	1	1099
48177.25	20.75	1	1099
48176.75	20.25	1	1099
48176.25	20.25	1	1099
48175.75	20.75	1	1099
48175.75	21.25	1	1099
48176.25	21.75	1	1099
48176.25	22.25	1	1099
48175.25	23.25	1	1099
48175.25	23.75	1	1099
48176.75	23.75	1	1099
48179.25	21.25	1	1099
48179.25	20.25	1	1099
48179.75	19.75	1	1099
48180.75	19.75	1	1099
48181.25	19.25	1	1099
48181.25	18.25	1	1099
48182.25	18.25	1	1099
48182.25	17.75	1	1099
48181.75	17.25	1	1099
48181.75	16.75	1	1099
48182.25	16.75	1	1099
48188.75	23.25	1	1099
48189.25	23.25	1	1099
48189.25	22.75	1	1099
48182.75	16.25	1	1099
48182.75	15.75	1	1099
48183.75	14.75	1	1099
48165.25	0.25	21	635
48165.25	-0.25	21	635
48152.75	-0.25	21	635
48152.75	0.25	21	635
48153.25	0.75	21	635
48161.25	0.75	21	635
48162.75	2.25	21	635
48163.25	2.25	21	635
48168.25	2.75	26	769
48167.75	2.75	26	769
48164.75	5.75	26	769
48164.25	5.75	26	769
48162.75	4.25	26	769
48162.25	4.25	26	769
48160.75	5.75	26	769
48160.75	6.25	26	769
48161.25	6.75	26	769
48161.25	7.25	26	769
48160.75	7.75	26	769
48160.75	8.25	26	769
48161.75	9.25	26	769
48163.75	9.25	26	769
48164.25	9.75	26	769
48164.75	9.75	26	769
48165.25	9.25	26	769
48165.75	9.25	26	769
48166.25	9.75	26	769
48169.75	9.75	26	769
48172.25	7.25	26	769
48172.25	6.75	26	769
48188.75	9.25	17	60
48184.75	5.25	17	60
48183.75	5.25	17	60
48183.25	4.75	17	60
48180.75	4.75	17	60
48180.25	5.25	17	60
48179.25	5.25	17	60
48178.75	5.75	17	60
48178.75	6.75	17	60
48176.75	6.75	17	60
48175.25	8.25	17	60
48174.25	8.25	17	60
48174.25	9.25	17	60
48171.75	11.75	17	60
48170.75	11.75	17	60
48169.25	13.25	17	60
48169.25	13.75	17	60
48169.75	13.75	17	60
48170.75	12.75	17	60
48171.25	12.75	17	60
48171.25	13.75	17	60
48171.75	13.75	17	60
48172.25	13.25	17	60
48172.25	12.25	17	60
48172.75	11.75	17	60
48173.75	11.75	17	60
48173.75	10.75	17	60
48175.75	10.75	17	60
48176.25	10.25	17	60
48176.75	10.25	17	60
48180.75	14.25	17	60
48181.75	14.25	17	60
48182.25	14.75	17	60
48182.75	14.75	17	60
48182.75	13.75	17	60
48183.25	13.75	17	60
48183.75	14.25	17	60
48183.75	14.75	17	60
48182.75	15.75	17	60
48182.75	16.25	17	60
48183.75	17.25	17	60
48184.25	17.25	17	60
48184.75	16.75	17	60
48184.75	15.75	17	60
48185.75	15.75	17	60
48185.75	14.75	17	60
48188.75	11.75	17	60
48182.25	-0.25	16	586
48166.75	-0.25	16	586
48166.75	0.25	16	586
48167.25	0.75	16	586
48171.25	0.75	16	586
48172.25	1.75	16	586
48172.75	1.75	16	586
48173.75	0.75	16	586
48175.25	0.75	16	586
48175.75	1.25	16	586
48176.25	1.25	16	586
48176.75	0.75	16	586
48180.25	0.75	16	586
48180.75	1.25	16	586
48181.25	1.25	16	586
48182.25	0.25	16	586
48179.75	2.25	32	955
48179.25	1.75	32	955
48178.75	1.75	32	955
48177.25	3.25	32	955
48176.25	3.25	32	955
48174.75	4.75	32	955
48174.25	4.75	32	955
48172.75	3.25	32	955
48171.75	3.25	32	955
48169.75	1.25	32	955
48169.25	1.25	32	955
48168.75	1.75	32	955
48168.75	2.25	32	955
48172.25	5.75	32	955
48172.75	5.75	32	955
48173.25	5.25	32	955
48173.75	5.25	32	955
48174.25	5.75	32	955
48174.75	5.75	32	955
48175.25	5.25	32	955
48175.75	5.25	32	955
48176.25	5.75	32	955
48176.75	5.75	32	955
48179.75	2.75	32	955
48202.75	1.25	20	632
48201.25	-0.25	20	632
48182.75	-0.25	20	632
48181.25	1.25	20	632
48180.75	1.25	20	632
48180.25	0.75	20	632
48176.75	0.75	20	632
48176.25	1.25	20	632
48175.75	1.25	20	632
48175.25	0.75	20	632
48173.75	0.75	20	632
48172.75	1.75	20	632
48172.25	1.75	20	632
48171.25	0.75	20	632
48169.75	0.75	20	632
48169.75	1.25	20	632
48171.75	3.25	20	632
48172.75	3.25	20	632
48174.25	4.75	20	632
48174.75	4.75	20	632
48176.25	3.25	20	632
48177.25	3.25	20	632
48178.75	1.75	20	632
48179.25	1.75	20	632
48179.75	2.25	20	632
48181.25	2.25	20	632
48182.75	0.75	20	632
48201.25	0.75	20	632
48202.25	1.75	20	632
48202.75	1.75	20	632
48200.25	3.25	11	435
48199.75	3.25	11	435
48198.75	2.25	11	435
48198.25	2.25	11	435
48196.75	3.75	11	435
48196.25	3.75	11	435
48194.25	1.75	11	435
48193.75	1.75	11	435
48193.25	2.25	11	435
48192.25	2.25	11	435
48189.75	4.75	11	435
48189.25	4.75	11	435
48186.75	2.25	11	435
48186.25	2.25	11	435
48185.75	2.75	11	435
48185.25	2.75	11	435
48184.25	1.75	11	435
48183.75	1.75	11	435
48183.25	2.25	11	435
48182.75	2.25	11	435
48182.25	1.75	11	435
48181.75	1.75	11	435
48181.25	2.25	11	435
48181.25	2.75	11	435
48182.25	2.75	11	435
48182.75	3.25	11	435
48183.75	3.25	11	435
48189.25	8.75	11	435
48189.25	9.75	11	435
48189.75	10.25	11	435
48189.75	11.75	11	435
48187.75	13.75	11	435
48187.75	14.25	11	435
48191.25	17.75	11	435
48191.75	17.75	11	435
48194.25	15.25	11	435
48194.75	15.25	11	435
48195.75	16.25	11	435
48196.25	16.25	11	435
48197.25	15.25	11	435
48197.25	14.75	11	435
48193.75	11.25	11	435
48193.75	10.75	11	435
48201.25	3.25	11	435
48201.25	2.75	11	435
48200.75	2.75	11	435
48197.25	17.75	12	444
48196.25	17.75	12	444
48195.75	17.25	12	444
48195.25	17.25	12	444
48193.25	19.25	12	444
48192.75	19.25	12	444
48192.25	18.75	12	444
48190.75	18.75	12	444
48189.25	20.25	12	444
48188.75	20.25	12	444
48186.25	17.75	12	444
48186.25	17.25	12	444
48188.25	15.25	12	444
48188.25	14.75	12	444
48187.75	14.25	12	444
48187.75	13.75	12	444
48189.75	11.75	12	444
48189.75	10.25	12	444
48189.25	9.75	12	444
48188.75	9.75	12	444
48188.75	11.75	12	444
48185.75	14.75	12	444
48185.75	15.75	12	444
48184.75	15.75	12	444
48184.75	16.75	12	444
48184.25	17.25	12	444
48184.25	17.75	12	444
48189.25	22.75	12	444
48189.75	22.75	12	444
48190.25	22.25	12	444
48191.25	22.25	12	444
48193.75	19.75	12	444
48194.75	19.75	12	444
48195.75	18.75	12	444
48196.75	18.75	12	444
48197.25	18.25	12	444
48202.25	1.75	2	1104
48201.25	0.75	2	1104
48182.75	0.75	2	1104
48182.25	1.25	2	1104
48182.25	1.75	2	1104
48182.75	2.25	2	1104
48183.25	2.25	2	1104
48183.75	1.75	2	1104
48184.25	1.75	2	1104
48185.25	2.75	2	1104
48185.75	2.75	2	1104
48186.25	2.25	2	1104
48186.75	2.25	2	1104
48189.25	4.75	2	1104
48189.75	4.75	2	1104
48192.25	2.25	2	1104
48193.25	2.25	2	1104
48193.75	1.75	2	1104
48194.25	1.75	2	1104
48196.25	3.75	2	1104
48196.75	3.75	2	1104
48198.25	2.25	2	1104
48198.75	2.25	2	1104
48199.75	3.25	2	1104
48200.25	3.25	2	1104
48200.75	2.75	2	1104
48201.75	2.75	2	1104
48202.25	2.25	2	1104
