fill	x	y	group
#F7ECEA	48100.5	4	207
#F7ECEA	48100	3.5	207
#F5E7E6	48100	4.5	208
#F5E7E6	48100.5	5	208
#F5E7E6	48101	4.5	208
#F5E7E6	48100.5	4	208
#F6EBE9	48100.5	5	209
#F6EBE9	48101	5.5	209
#F6EBE9	48101.5	5	209
#F6EBE9	48101	4.5	209
#F3E4E2	48101	5.5	210
#F3E4E2	48101.5	6	210
#F3E4E2	48102	5.5	210
#F3E4E2	48101.5	5	210
#FEFEFE	48101.5	6	211
#FEFEFE	48102	6.5	211
#FEFEFE	48102.5	6	211
#FEFEFE	48102	5.5	211
#F8EFEE	48102	6.5	212
#F8EFEE	48102.5	7	212
#F8EFEE	48103	6.5	212
#F8EFEE	48102.5	6	212
#FFFFFF	48102.5	7	213
#FFFFFF	48103	7.5	213
#FFFFFF	48103.5	7	213
#FFFFFF	48103	6.5	213
#F9F0EF	48103	7.5	214
#F9F0EF	48103.5	8	214
#F9F0EF	48104	7.5	214
#F9F0EF	48103.5	7	214
#FEFCFC	48103.5	8	215
#FEFCFC	48104	8.5	215
#FEFCFC	48104.5	8	215
#FEFCFC	48104	7.5	215
#FCF7F6	48104	8.5	216
#FCF7F6	48104.5	9	216
#FCF7F6	48105	8.5	216
#FCF7F6	48104.5	8	216
#F7EDEC	48104.5	9	217
#F7EDEC	48105	9.5	217
#F7EDEC	48105.5	9	217
#F7EDEC	48105	8.5	217
#FAF4F3	48105	9.5	218
#FAF4F3	48105.5	10	218
#FAF4F3	48106	9.5	218
#FAF4F3	48105.5	9	218
#FCF7F7	48105.5	10	219
#FCF7F7	48106	10.5	219
#FCF7F7	48106.5	10	219
#FCF7F7	48106	9.5	219
#FDFAFA	48106	10.5	220
#FDFAFA	48106.5	11	220
#FDFAFA	48107	10.5	220
#FDFAFA	48106.5	10	220
#F9F2F1	48106.5	11	221
#F9F2F1	48107	11.5	221
#F9F2F1	48107.5	11	221
#F9F2F1	48107	10.5	221
#F1E1DE	48107	11.5	222
#F1E1DE	48107.5	12	222
#F1E1DE	48108	11.5	222
#F1E1DE	48107.5	11	222
#FDFBFA	48107.5	12	223
#FDFBFA	48108	12.5	223
#FDFBFA	48108.5	12	223
#FDFBFA	48108	11.5	223
#F9F1F0	48108	12.5	224
#F9F1F0	48108.5	13	224
#F9F1F0	48109	12.5	224
#F9F1F0	48108.5	12	224
#FCF7F6	48108.5	13	225
#FCF7F6	48109	13.5	225
#FCF7F6	48109.5	13	225
#FCF7F6	48109	12.5	225
#FEFDFD	48109	13.5	226
#FEFDFD	48109.5	14	226
#FEFDFD	48110	13.5	226
#FEFDFD	48109.5	13	226
#F8EFEE	48109.5	14	227
#F8EFEE	48110	14.5	227
#F8EFEE	48110.5	14	227
#F8EFEE	48110	13.5	227
#F8EFEE	48110	14.5	228
#F8EFEE	48110.5	15	228
#F8EFEE	48111	14.5	228
#F8EFEE	48110.5	14	228
#F5E8E6	48110.5	15	229
#F5E8E6	48111	15.5	229
#F5E8E6	48111.5	15	229
#F5E8E6	48111	14.5	229
#FBF6F5	48111	15.5	230
#FBF6F5	48111.5	16	230
#FBF6F5	48112	15.5	230
#FBF6F5	48111.5	15	230
#FCF7F6	48111.5	16	231
#FCF7F6	48112	16.5	231
#FCF7F6	48112.5	16	231
#FCF7F6	48112	15.5	231
#F9F2F1	48112	16.5	232
#F9F2F1	48112.5	17	232
#F9F2F1	48113	16.5	232
#F9F2F1	48112.5	16	232
#FCF8F7	48112.5	17	233
#FCF8F7	48113	17.5	233
#FCF8F7	48113.5	17	233
#FCF8F7	48113	16.5	233
#FCF8F7	48113	17.5	234
#FCF8F7	48113.5	18	234
#FCF8F7	48114	17.5	234
#FCF8F7	48113.5	17	234
#F8F0EF	48113.5	18	235
#F8F0EF	48114	18.5	235
#F8F0EF	48114.5	18	235
#F8F0EF	48114	17.5	235
#FAF3F2	48114	18.5	236
#FAF3F2	48114.5	19	236
#FAF3F2	48115	18.5	236
#FAF3F2	48114.5	18	236
#F8EFEE	48114.5	19	237
#F8EFEE	48115	19.5	237
#F8EFEE	48115.5	19	237
#F8EFEE	48115	18.5	237
#FDFBFB	48115	19.5	238
#FDFBFB	48115.5	20	238
#FDFBFB	48116	19.5	238
#FDFBFB	48115.5	19	238
#FEFEFE	48115.5	20	239
#FEFEFE	48116	20.5	239
#FEFEFE	48116.5	20	239
#FEFEFE	48116	19.5	239
#FCF8F8	48116	20.5	240
#FCF8F8	48116.5	21	240
#FCF8F8	48117	20.5	240
#FCF8F8	48116.5	20	240
#F4E6E4	48116.5	21	241
#F4E6E4	48117	21.5	241
#F4E6E4	48117.5	21	241
#F4E6E4	48117	20.5	241
#F8EFEE	48117	21.5	242
#F8EFEE	48117.5	22	242
#F8EFEE	48118	21.5	242
#F8EFEE	48117.5	21	242
#FCF8F7	48117.5	22	243
#FCF8F7	48118	22.5	243
#FCF8F7	48118.5	22	243
#FCF8F7	48118	21.5	243
#FCF9F8	48118	22.5	244
#FCF9F8	48118.5	23	244
#FCF9F8	48119	22.5	244
#FCF9F8	48118.5	22	244
#FEFCFC	48118.5	23	245
#FEFCFC	48119	23.5	245
#FEFCFC	48119.5	23	245
#FEFCFC	48119	22.5	245
#FAF3F2	48119	23.5	246
#FAF3F2	48119.5	24	246
#FAF3F2	48120	23.5	246
#FAF3F2	48119.5	23	246
#FDFAF9	48119.5	24	247
#FDFAF9	48120	24.5	247
#FDFAF9	48120.5	24	247
#FDFAF9	48120	23.5	247
#FCF9F9	48120	24.5	248
#FCF9F9	48120.5	25	248
#FCF9F9	48121	24.5	248
#FCF9F9	48120.5	24	248
#E0BEB9	48096.5	0	249
#E0BEB9	48097	0.5	249
#E0BEB9	48097.5	0	249
#E0BEB9	48097	-0.5	249
#F6EBE9	48097	0.5	250
#F6EBE9	48097.5	1	250
#F6EBE9	48098	0.5	250
#F6EBE9	48097.5	0	250
#FCF8F7	48097.5	1	251
#FCF8F7	48098	1.5	251
#FCF8F7	48098.5	1	251
#FCF8F7	48098	0.5	251
#D5D0E8	48098	1.5	252
#D5D0E8	48098.5	2	252
#D5D0E8	48099	1.5	252
#D5D0E8	48098.5	1	252
#A69CCE	48098.5	2	253
#A69CCE	48099	2.5	253
#A69CCE	48099.5	2	253
#A69CCE	48099	1.5	253
#D4CEE7	48099	2.5	254
#D4CEE7	48099.5	3	254
#D4CEE7	48100	2.5	254
#D4CEE7	48099.5	2	254
#FAF9FC	48099.5	3	255
#FAF9FC	48100	3.5	255
#FAF9FC	48100.5	3	255
#FAF9FC	48100	2.5	255
#FDFAFA	48100	3.5	256
#FDFAFA	48100.5	4	256
#FDFAFA	48101	3.5	256
#FDFAFA	48100.5	3	256
#FEFCFB	48100.5	4	257
#FEFCFB	48101	4.5	257
#FEFCFB	48101.5	4	257
#FEFCFB	48101	3.5	257
#FDFCFE	48101	4.5	258
#FDFCFE	48101.5	5	258
#FDFCFE	48102	4.5	258
#FDFCFE	48101.5	4	258
#FEFEFE	48101.5	5	259
#FEFEFE	48102	5.5	259
#FEFEFE	48102.5	5	259
#FEFEFE	48102	4.5	259
#FFFFFF	48102	5.5	260
#FFFFFF	48102.5	6	260
#FFFFFF	48103	5.5	260
#FFFFFF	48102.5	5	260
#F6EBEA	48102.5	6	261
#F6EBEA	48103	6.5	261
#F6EBEA	48103.5	6	261
#F6EBEA	48103	5.5	261
#FAF2F2	48103	6.5	262
#FAF2F2	48103.5	7	262
#FAF2F2	48104	6.5	262
#FAF2F2	48103.5	6	262
#FFFEFF	48103.5	7	263
#FFFEFF	48104	7.5	263
#FFFEFF	48104.5	7	263
#FFFEFF	48104	6.5	263
#FFFEFE	48104	7.5	264
#FFFEFE	48104.5	8	264
#FFFEFE	48105	7.5	264
#FFFEFE	48104.5	7	264
#FEFDFD	48104.5	8	265
#FEFDFD	48105	8.5	265
#FEFDFD	48105.5	8	265
#FEFDFD	48105	7.5	265
#F7EDEC	48105	8.5	266
#F7EDEC	48105.5	9	266
#F7EDEC	48106	8.5	266
#F7EDEC	48105.5	8	266
#F6EBE9	48105.5	9	267
#F6EBE9	48106	9.5	267
#F6EBE9	48106.5	9	267
#F6EBE9	48106	8.5	267
#FCF9F8	48106	9.5	268
#FCF9F8	48106.5	10	268
#FCF9F8	48107	9.5	268
#FCF9F8	48106.5	9	268
#FAF3F2	48106.5	10	269
#FAF3F2	48107	10.5	269
#FAF3F2	48107.5	10	269
#FAF3F2	48107	9.5	269
#F4E6E4	48107	10.5	270
#F4E6E4	48107.5	11	270
#F4E6E4	48108	10.5	270
#F4E6E4	48107.5	10	270
#ECD5D2	48107.5	11	271
#ECD5D2	48108	11.5	271
#ECD5D2	48108.5	11	271
#ECD5D2	48108	10.5	271
#E1BEB9	48108	11.5	272
#E1BEB9	48108.5	12	272
#E1BEB9	48109	11.5	272
#E1BEB9	48108.5	11	272
#E7CAC6	48108.5	12	273
#E7CAC6	48109	12.5	273
#E7CAC6	48109.5	12	273
#E7CAC6	48109	11.5	273
#DDB8B3	48109	12.5	274
#DDB8B3	48109.5	13	274
#DDB8B3	48110	12.5	274
#DDB8B3	48109.5	12	274
#F6EAE9	48109.5	13	275
#F6EAE9	48110	13.5	275
#F6EAE9	48110.5	13	275
#F6EAE9	48110	12.5	275
#EAD0CD	48110	13.5	276
#EAD0CD	48110.5	14	276
#EAD0CD	48111	13.5	276
#EAD0CD	48110.5	13	276
#F0DEDB	48110.5	14	277
#F0DEDB	48111	14.5	277
#F0DEDB	48111.5	14	277
#F0DEDB	48111	13.5	277
#EFDAD8	48111	14.5	278
#EFDAD8	48111.5	15	278
#EFDAD8	48112	14.5	278
#EFDAD8	48111.5	14	278
#F7EDEC	48111.5	15	279
#F7EDEC	48112	15.5	279
#F7EDEC	48112.5	15	279
#F7EDEC	48112	14.5	279
#ECD6D3	48112	15.5	280
#ECD6D3	48112.5	16	280
#ECD6D3	48113	15.5	280
#ECD6D3	48112.5	15	280
#F5E9E7	48112.5	16	281
#F5E9E7	48113	16.5	281
#F5E9E7	48113.5	16	281
#F5E9E7	48113	15.5	281
#F8EEED	48113	16.5	282
#F8EEED	48113.5	17	282
#F8EEED	48114	16.5	282
#F8EEED	48113.5	16	282
#F7ECEA	48113.5	17	283
#F7ECEA	48114	17.5	283
#F7ECEA	48114.5	17	283
#F7ECEA	48114	16.5	283
#F3E3E1	48114	17.5	284
#F3E3E1	48114.5	18	284
#F3E3E1	48115	17.5	284
#F3E3E1	48114.5	17	284
#EEDAD7	48114.5	18	285
#EEDAD7	48115	18.5	285
#EEDAD7	48115.5	18	285
#EEDAD7	48115	17.5	285
#FAF4F3	48115	18.5	286
#FAF4F3	48115.5	19	286
#FAF4F3	48116	18.5	286
#FAF4F3	48115.5	18	286
#EED8D5	48115.5	19	287
#EED8D5	48116	19.5	287
#EED8D5	48116.5	19	287
#EED8D5	48116	18.5	287
#F5E9E7	48116	19.5	288
#F5E9E7	48116.5	20	288
#F5E9E7	48117	19.5	288
#F5E9E7	48116.5	19	288
#F6EBEA	48116.5	20	289
#F6EBEA	48117	20.5	289
#F6EBEA	48117.5	20	289
#F6EBEA	48117	19.5	289
#F9F1F0	48117	20.5	290
#F9F1F0	48117.5	21	290
#F9F1F0	48118	20.5	290
#F9F1F0	48117.5	20	290
#EFDCD9	48117.5	21	291
#EFDCD9	48118	21.5	291
#EFDCD9	48118.5	21	291
#EFDCD9	48118	20.5	291
#F3E3E1	48118	21.5	292
#F3E3E1	48118.5	22	292
#F3E3E1	48119	21.5	292
#F3E3E1	48118.5	21	292
#F0DDDA	48118.5	22	293
#F0DDDA	48119	22.5	293
#F0DDDA	48119.5	22	293
#F0DDDA	48119	21.5	293
#FAF2F1	48119	22.5	294
#FAF2F1	48119.5	23	294
#FAF2F1	48120	22.5	294
#FAF2F1	48119.5	22	294
#FBF5F4	48119.5	23	295
#FBF5F4	48120	23.5	295
#FBF5F4	48120.5	23	295
#FBF5F4	48120	22.5	295
#F3E4E2	48120	23.5	296
#F3E4E2	48120.5	24	296
#F3E4E2	48121	23.5	296
#F3E4E2	48120.5	23	296
#FCF9F8	48120.5	24	297
#FCF9F8	48121	24.5	297
#FCF9F8	48121.5	24	297
#FCF9F8	48121	23.5	297
#F3E4E2	48121	24.5	298
#F3E4E2	48121.5	25	298
#F3E4E2	48122	24.5	298
#F3E4E2	48121.5	24	298
#E0BCB8	48097.5	0	299
#E0BCB8	48098	0.5	299
#E0BCB8	48098.5	0	299
#E0BCB8	48098	-0.5	299
#F8EFEE	48098	0.5	300
#F8EFEE	48098.5	1	300
#F8EFEE	48099	0.5	300
#F8EFEE	48098.5	0	300
#FDFCFE	48098.5	1	301
#FDFCFE	48099	1.5	301
#FDFCFE	48099.5	1	301
#FDFCFE	48099	0.5	301
#FDFAFA	48099	1.5	302
#FDFAFA	48099.5	2	302
#FDFAFA	48100	1.5	302
#FDFAFA	48099.5	1	302
#FDFAF9	48099.5	2	303
#FDFAF9	48100	2.5	303
#FDFAF9	48100.5	2	303
#FDFAF9	48100	1.5	303
#FDFAFA	48100	2.5	304
#FDFAFA	48100.5	3	304
#FDFAFA	48101	2.5	304
#FDFAFA	48100.5	2	304
#EFDBD9	48100.5	3	305
#EFDBD9	48101	3.5	305
#EFDBD9	48101.5	3	305
#EFDBD9	48101	2.5	305
#F7EDEB	48101	3.5	306
#F7EDEB	48101.5	4	306
#F7EDEB	48102	3.5	306
#F7EDEB	48101.5	3	306
#F1E0DE	48101.5	4	307
#F1E0DE	48102	4.5	307
#F1E0DE	48102.5	4	307
#F1E0DE	48102	3.5	307
#F3E4E2	48102	4.5	308
#F3E4E2	48102.5	5	308
#F3E4E2	48103	4.5	308
#F3E4E2	48102.5	4	308
#FAF4F3	48102.5	5	309
#FAF4F3	48103	5.5	309
#FAF4F3	48103.5	5	309
#FAF4F3	48103	4.5	309
#F4E5E4	48103	5.5	310
#F4E5E4	48103.5	6	310
#F4E5E4	48104	5.5	310
#F4E5E4	48103.5	5	310
#F2E3E1	48103.5	6	311
#F2E3E1	48104	6.5	311
#F2E3E1	48104.5	6	311
#F2E3E1	48104	5.5	311
#FDF9F9	48104	6.5	312
#FDF9F9	48104.5	7	312
#FDF9F9	48105	6.5	312
#FDF9F9	48104.5	6	312
#FEFEFE	48104.5	7	313
#FEFEFE	48105	7.5	313
#FEFEFE	48105.5	7	313
#FEFEFE	48105	6.5	313
#F5E9E7	48105	7.5	314
#F5E9E7	48105.5	8	314
#F5E9E7	48106	7.5	314
#F5E9E7	48105.5	7	314
#F3E4E2	48105.5	8	315
#F3E4E2	48106	8.5	315
#F3E4E2	48106.5	8	315
#F3E4E2	48106	7.5	315
#FCF7F7	48106	8.5	316
#FCF7F7	48106.5	9	316
#FCF7F7	48107	8.5	316
#FCF7F7	48106.5	8	316
#FBF6F5	48106.5	9	317
#FBF6F5	48107	9.5	317
#FBF6F5	48107.5	9	317
#FBF6F5	48107	8.5	317
#F0DDDB	48107	9.5	318
#F0DDDB	48107.5	10	318
#F0DDDB	48108	9.5	318
#F0DDDB	48107.5	9	318
#F7EDEB	48107.5	10	319
#F7EDEB	48108	10.5	319
#F7EDEB	48108.5	10	319
#F7EDEB	48108	9.5	319
#F4E6E4	48108	10.5	320
#F4E6E4	48108.5	11	320
#F4E6E4	48109	10.5	320
#F4E6E4	48108.5	10	320
#E9CFCB	48108.5	11	321
#E9CFCB	48109	11.5	321
#E9CFCB	48109.5	11	321
#E9CFCB	48109	10.5	321
#ECD4D1	48109	11.5	322
#ECD4D1	48109.5	12	322
#ECD4D1	48110	11.5	322
#ECD4D1	48109.5	11	322
#E1BFBA	48109.5	12	323
#E1BFBA	48110	12.5	323
#E1BFBA	48110.5	12	323
#E1BFBA	48110	11.5	323
#EBD2CF	48110	12.5	324
#EBD2CF	48110.5	13	324
#EBD2CF	48111	12.5	324
#EBD2CF	48110.5	12	324
#EFDCD9	48110.5	13	325
#EFDCD9	48111	13.5	325
#EFDCD9	48111.5	13	325
#EFDCD9	48111	12.5	325
#F0DEDB	48111	13.5	326
#F0DEDB	48111.5	14	326
#F0DEDB	48112	13.5	326
#F0DEDB	48111.5	13	326
#F1E0DE	48111.5	14	327
#F1E0DE	48112	14.5	327
#F1E0DE	48112.5	14	327
#F1E0DE	48112	13.5	327
#F4E6E4	48112	14.5	328
#F4E6E4	48112.5	15	328
#F4E6E4	48113	14.5	328
#F4E6E4	48112.5	14	328
#F6EBEA	48112.5	15	329
#F6EBEA	48113	15.5	329
#F6EBEA	48113.5	15	329
#F6EBEA	48113	14.5	329
#EDD8D5	48113	15.5	330
#EDD8D5	48113.5	16	330
#EDD8D5	48114	15.5	330
#EDD8D5	48113.5	15	330
#F2E1DF	48113.5	16	331
#F2E1DF	48114	16.5	331
#F2E1DF	48114.5	16	331
#F2E1DF	48114	15.5	331
#FCF7F7	48114	16.5	332
#FCF7F7	48114.5	17	332
#FCF7F7	48115	16.5	332
#FCF7F7	48114.5	16	332
#EFDCD9	48114.5	17	333
#EFDCD9	48115	17.5	333
#EFDCD9	48115.5	17	333
#EFDCD9	48115	16.5	333
#F2E1DF	48115	17.5	334
#F2E1DF	48115.5	18	334
#F2E1DF	48116	17.5	334
#F2E1DF	48115.5	17	334
#F3E4E2	48115.5	18	335
#F3E4E2	48116	18.5	335
#F3E4E2	48116.5	18	335
#F3E4E2	48116	17.5	335
#F7EDEC	48116	18.5	336
#F7EDEC	48116.5	19	336
#F7EDEC	48117	18.5	336
#F7EDEC	48116.5	18	336
#F1E0DE	48116.5	19	337
#F1E0DE	48117	19.5	337
#F1E0DE	48117.5	19	337
#F1E0DE	48117	18.5	337
#F9F1F0	48117	19.5	338
#F9F1F0	48117.5	20	338
#F9F1F0	48118	19.5	338
#F9F1F0	48117.5	19	338
#F8EEED	48117.5	20	339
#F8EEED	48118	20.5	339
#F8EEED	48118.5	20	339
#F8EEED	48118	19.5	339
#FBF5F4	48118	20.5	340
#FBF5F4	48118.5	21	340
#FBF5F4	48119	20.5	340
#FBF5F4	48118.5	20	340
#FAF3F2	48118.5	21	341
#FAF3F2	48119	21.5	341
#FAF3F2	48119.5	21	341
#FAF3F2	48119	20.5	341
#F5E8E7	48119	21.5	342
#F5E8E7	48119.5	22	342
#F5E8E7	48120	21.5	342
#F5E8E7	48119.5	21	342
#F9F1F0	48119.5	22	343
#F9F1F0	48120	22.5	343
#F9F1F0	48120.5	22	343
#F9F1F0	48120	21.5	343
#F9F1F0	48120	22.5	344
#F9F1F0	48120.5	23	344
#F9F1F0	48121	22.5	344
#F9F1F0	48120.5	22	344
#F6EBEA	48120.5	23	345
#F6EBEA	48121	23.5	345
#F6EBEA	48121.5	23	345
#F6EBEA	48121	22.5	345
#FCF8F8	48121	23.5	346
#FCF8F8	48121.5	24	346
#FCF8F8	48122	23.5	346
#FCF8F8	48121.5	23	346
#FAF3F2	48121.5	24	347
#FAF3F2	48122	24.5	347
#FAF3F2	48122.5	24	347
#FAF3F2	48122	23.5	347
#FBF5F4	48122	24.5	348
#FBF5F4	48122.5	25	348
#FBF5F4	48123	24.5	348
#FBF5F4	48122.5	24	348
#D6AAA5	48098.5	0	349
#D6AAA5	48099	0.5	349
#D6AAA5	48099.5	0	349
#D6AAA5	48099	-0.5	349
#ECD5D2	48099	0.5	350
#ECD5D2	48099.5	1	350
#ECD5D2	48100	0.5	350
#ECD5D2	48099.5	0	350
#D4A7A1	48099.5	1	351
#D4A7A1	48100	1.5	351
#D4A7A1	48100.5	1	351
#D4A7A1	48100	0.5	351
#E8CDC9	48100	1.5	352
#E8CDC9	48100.5	2	352
#E8CDC9	48101	1.5	352
#E8CDC9	48100.5	1	352
#EAD0CD	48100.5	2	353
#EAD0CD	48101	2.5	353
#EAD0CD	48101.5	2	353
#EAD0CD	48101	1.5	353
#D5A8A2	48101	2.5	354
#D5A8A2	48101.5	3	354
#D5A8A2	48102	2.5	354
#D5A8A2	48101.5	2	354
#EAD1CE	48101.5	3	355
#EAD1CE	48102	3.5	355
#EAD1CE	48102.5	3	355
#EAD1CE	48102	2.5	355
#DDB7B3	48102	3.5	356
#DDB7B3	48102.5	4	356
#DDB7B3	48103	3.5	356
#DDB7B3	48102.5	3	356
#F0DCDA	48102.5	4	357
#F0DCDA	48103	4.5	357
#F0DCDA	48103.5	4	357
#F0DCDA	48103	3.5	357
#F1DFDD	48103	4.5	358
#F1DFDD	48103.5	5	358
#F1DFDD	48104	4.5	358
#F1DFDD	48103.5	4	358
#F4E6E4	48103.5	5	359
#F4E6E4	48104	5.5	359
#F4E6E4	48104.5	5	359
#F4E6E4	48104	4.5	359
#F0DEDC	48104	5.5	360
#F0DEDC	48104.5	6	360
#F0DEDC	48105	5.5	360
#F0DEDC	48104.5	5	360
#FEFDFD	48104.5	6	361
#FEFDFD	48105	6.5	361
#FEFDFD	48105.5	6	361
#FEFDFD	48105	5.5	361
#FDFAFA	48105	6.5	362
#FDFAFA	48105.5	7	362
#FDFAFA	48106	6.5	362
#FDFAFA	48105.5	6	362
#FEFCFC	48105.5	7	363
#FEFCFC	48106	7.5	363
#FEFCFC	48106.5	7	363
#FEFCFC	48106	6.5	363
#E6C8C4	48106	7.5	364
#E6C8C4	48106.5	8	364
#E6C8C4	48107	7.5	364
#E6C8C4	48106.5	7	364
#FAF2F1	48106.5	8	365
#FAF2F1	48107	8.5	365
#FAF2F1	48107.5	8	365
#FAF2F1	48107	7.5	365
#FCF8F7	48107	8.5	366
#FCF8F7	48107.5	9	366
#FCF8F7	48108	8.5	366
#FCF8F7	48107.5	8	366
#F7EEEC	48107.5	9	367
#F7EEEC	48108	9.5	367
#F7EEEC	48108.5	9	367
#F7EEEC	48108	8.5	367
#F1E0DE	48108	9.5	368
#F1E0DE	48108.5	10	368
#F1E0DE	48109	9.5	368
#F1E0DE	48108.5	9	368
#E4C5C1	48108.5	10	369
#E4C5C1	48109	10.5	369
#E4C5C1	48109.5	10	369
#E4C5C1	48109	9.5	369
#ECD4D1	48109	10.5	370
#ECD4D1	48109.5	11	370
#ECD4D1	48110	10.5	370
#ECD4D1	48109.5	10	370
#ECD5D2	48109.5	11	371
#ECD5D2	48110	11.5	371
#ECD5D2	48110.5	11	371
#ECD5D2	48110	10.5	371
#EBD2CF	48110	11.5	372
#EBD2CF	48110.5	12	372
#EBD2CF	48111	11.5	372
#EBD2CF	48110.5	11	372
#F3E3E1	48110.5	12	373
#F3E3E1	48111	12.5	373
#F3E3E1	48111.5	12	373
#F3E3E1	48111	11.5	373
#EDD6D3	48111	12.5	374
#EDD6D3	48111.5	13	374
#EDD6D3	48112	12.5	374
#EDD6D3	48111.5	12	374
#F7ECEB	48111.5	13	375
#F7ECEB	48112	13.5	375
#F7ECEB	48112.5	13	375
#F7ECEB	48112	12.5	375
#E5C6C2	48112	13.5	376
#E5C6C2	48112.5	14	376
#E5C6C2	48113	13.5	376
#E5C6C2	48112.5	13	376
#F0DEDB	48112.5	14	377
#F0DEDB	48113	14.5	377
#F0DEDB	48113.5	14	377
#F0DEDB	48113	13.5	377
#F7ECEB	48113	14.5	378
#F7ECEB	48113.5	15	378
#F7ECEB	48114	14.5	378
#F7ECEB	48113.5	14	378
#FCF8F7	48113.5	15	379
#FCF8F7	48114	15.5	379
#FCF8F7	48114.5	15	379
#FCF8F7	48114	14.5	379
#F6EBEA	48114	15.5	380
#F6EBEA	48114.5	16	380
#F6EBEA	48115	15.5	380
#F6EBEA	48114.5	15	380
#F0DEDC	48114.5	16	381
#F0DEDC	48115	16.5	381
#F0DEDC	48115.5	16	381
#F0DEDC	48115	15.5	381
#EBD4D1	48115	16.5	382
#EBD4D1	48115.5	17	382
#EBD4D1	48116	16.5	382
#EBD4D1	48115.5	16	382
#F5E7E5	48115.5	17	383
#F5E7E5	48116	17.5	383
#F5E7E5	48116.5	17	383
#F5E7E5	48116	16.5	383
#FAF3F2	48116	17.5	384
#FAF3F2	48116.5	18	384
#FAF3F2	48117	17.5	384
#FAF3F2	48116.5	17	384
#EDD6D3	48116.5	18	385
#EDD6D3	48117	18.5	385
#EDD6D3	48117.5	18	385
#EDD6D3	48117	17.5	385
#E9CECA	48117	18.5	386
#E9CECA	48117.5	19	386
#E9CECA	48118	18.5	386
#E9CECA	48117.5	18	386
#E6C9C5	48117.5	19	387
#E6C9C5	48118	19.5	387
#E6C9C5	48118.5	19	387
#E6C9C5	48118	18.5	387
#FAF4F3	48118	19.5	388
#FAF4F3	48118.5	20	388
#FAF4F3	48119	19.5	388
#FAF4F3	48118.5	19	388
#F5E9E8	48118.5	20	389
#F5E9E8	48119	20.5	389
#F5E9E8	48119.5	20	389
#F5E9E8	48119	19.5	389
#F7ECEB	48119	20.5	390
#F7ECEB	48119.5	21	390
#F7ECEB	48120	20.5	390
#F7ECEB	48119.5	20	390
#F5E8E6	48119.5	21	391
#F5E8E6	48120	21.5	391
#F5E8E6	48120.5	21	391
#F5E8E6	48120	20.5	391
#FDFAF9	48120	21.5	392
#FDFAF9	48120.5	22	392
#FDFAF9	48121	21.5	392
#FDFAF9	48120.5	21	392
#EBD3D0	48120.5	22	393
#EBD3D0	48121	22.5	393
#EBD3D0	48121.5	22	393
#EBD3D0	48121	21.5	393
#F8F0EF	48121	22.5	394
#F8F0EF	48121.5	23	394
#F8F0EF	48122	22.5	394
#F8F0EF	48121.5	22	394
#FCF8F7	48121.5	23	395
#FCF8F7	48122	23.5	395
#FCF8F7	48122.5	23	395
#FCF8F7	48122	22.5	395
#FBF5F4	48122	23.5	396
#FBF5F4	48122.5	24	396
#FBF5F4	48123	23.5	396
#FBF5F4	48122.5	23	396
#F9F2F1	48122.5	24	397
#F9F2F1	48123	24.5	397
#F9F2F1	48123.5	24	397
#F9F2F1	48123	23.5	397
#F5E9E7	48123	24.5	398
#F5E9E7	48123.5	25	398
#F5E9E7	48124	24.5	398
#F5E9E7	48123.5	24	398
#E2C0BC	48099.5	0	399
#E2C0BC	48100	0.5	399
#E2C0BC	48100.5	0	399
#E2C0BC	48100	-0.5	399
#E1BFBA	48100	0.5	400
#E1BFBA	48100.5	1	400
#E1BFBA	48101	0.5	400
#E1BFBA	48100.5	0	400
#ECD4D1	48100.5	1	401
#ECD4D1	48101	1.5	401
#ECD4D1	48101.5	1	401
#ECD4D1	48101	0.5	401
#EDD8D5	48101	1.5	402
#EDD8D5	48101.5	2	402
#EDD8D5	48102	1.5	402
#EDD8D5	48101.5	1	402
#D4A6A0	48101.5	2	403
#D4A6A0	48102	2.5	403
#D4A6A0	48102.5	2	403
#D4A6A0	48102	1.5	403
#E2C1BD	48102	2.5	404
#E2C1BD	48102.5	3	404
#E2C1BD	48103	2.5	404
#E2C1BD	48102.5	2	404
#D6A9A3	48102.5	3	405
#D6A9A3	48103	3.5	405
#D6A9A3	48103.5	3	405
#D6A9A3	48103	2.5	405
#F2E1DE	48103	3.5	406
#F2E1DE	48103.5	4	406
#F2E1DE	48104	3.5	406
#F2E1DE	48103.5	3	406
#F8EEED	48103.5	4	407
#F8EEED	48104	4.5	407
#F8EEED	48104.5	4	407
#F8EEED	48104	3.5	407
#F0DDDA	48104	4.5	408
#F0DDDA	48104.5	5	408
#F0DDDA	48105	4.5	408
#F0DDDA	48104.5	4	408
#E8CDCA	48104.5	5	409
#E8CDCA	48105	5.5	409
#E8CDCA	48105.5	5	409
#E8CDCA	48105	4.5	409
#F8EEED	48105	5.5	410
#F8EEED	48105.5	6	410
#F8EEED	48106	5.5	410
#F8EEED	48105.5	5	410
#FEFCFC	48105.5	6	411
#FEFCFC	48106	6.5	411
#FEFCFC	48106.5	6	411
#FEFCFC	48106	5.5	411
#F9F1F0	48106	6.5	412
#F9F1F0	48106.5	7	412
#F9F1F0	48107	6.5	412
#F9F1F0	48106.5	6	412
#F8F0EF	48106.5	7	413
#F8F0EF	48107	7.5	413
