y	x	showSelected1
1.625710263858	-1.08789890988404	136
4.23576461276553	-2.04114938583841	136
3.31124192113107	-1.69416855777436	136
4.08581898282453	-1.82913871192811	136
1.49824651259251	-1.05194619528672	136
1.18085911724577	-0.940060337186573	136
3.18937492067433	-1.9532985041919	136
0.752882001157805	-0.779501826835502	136
3.18325769693652	-1.97480576134658	136
8.02901604527893	-0.40687484746603	608
1.91925897390074	-0.168475349601541	608
0.318003252658326	0.0509848994858203	530
0.572781452163616	-0.0875891330781271	530
0.632025745201383	-0.104314332243213	530
0.543462873577371	-0.104361727733509	530
4.27444906570828	-0.448575807170695	902
2.16764906443886	-0.326613732117773	902
3.67696543312257	-0.439827751805468	902
3.18760672890233	-0.460702708850818	902
1.33986051081255	-0.278524489926438	902
3.04114321920312	-0.54288956959891	658
3.37559089548098	-0.586313454400049	658
0.652828052227546	-0.210503276952993	658
0.17927829727033	0.0797166915930634	398
2.63910252124438	-0.635405448889473	398
3.24849723539736	-0.77094905036113	398
0.904057933668611	-0.353654863737702	398
1.09295060740225	-0.404904400753608	398
4.02099757554218	-0.908498878384831	398
2.19389642869201	-0.675905279340333	398
2.99726690239012	-0.861555259928248	398
5.77533213711999	-1.15698954105464	398
5.09729677113881	-1.18263495598881	398
7.77132203156536	-1.78540458577809	748
5.41871522074345	-1.39174566756255	748
4.19050684046805	-1.27067659790847	748
3.96410592326847	-1.31812982379776	136
3.67165743174372	-1.23015482546049	748
3.02828651042287	-1.04320364211226	748
2.33786176287161	-1.08789388686835	136
4.71695302984156	-1.56655647036827	136
3.59021951959288	-1.30974304367367	136
0.896530671463407	-0.553370190031194	136
4.19950910407987	-1.44960255516752	136
3.58223602195777	-1.30285406600898	136
3.16388059930139	-1.51179148622666	136
2.08475950460404	-0.944325133094992	136
3.69551061016357	-1.45583799077582	136
1.6719800738761	-0.822292215225838	136
2.04259405235197	-1.02379273478864	136
1.22093262711267	-0.765457816107525	136
1.42725578866665	-0.878927202736699	136
2.70413859666553	-1.23692193868546	136
1.6765717576107	-0.914994586769769	136
1.6776937481057	-1.07755695140645	136
2.33936474190149	-1.2480043789327	136
0.787624560132928	-0.723404829591205	136
1.4657871273519	-0.947305159094153	136
1.23670302983958	-0.924882678348013	136
10.2999109010997	-0.478477523613847	608
5.0259711072002	-0.308212364166352	608
10.7306810346562	-0.573780411496223	530
6.05416079531168	-0.432657235633017	530
5.62224353924303	-0.46619425981925	530
10.6144154997257	-0.817569535985904	902
5.47910293275127	-0.530281926928005	902
8.65402966262757	-0.758994282617395	902
4.14412827391988	-0.509918661499739	902
3.77512846546302	-0.51150725208006	902
3.02736649629448	-0.461972082615951	902
3.89787601205779	-0.572915077220482	658
0.264134271728127	-0.0952353582453487	658
0.556506272697637	-0.182786327853283	398
0.372023106024642	-0.152301199911989	398
6.61370240488968	-1.12817037660945	398
1.50554501226796	-0.437245011068841	398
0.85154482211211	-0.304051862478455	398
2.04907503350989	-0.581143633848773	398
3.69867076203197	-0.907702380169672	398
7.01395473729227	-1.32079358660554	398
5.15852318535708	-1.03489447573964	398
4.99027140009325	-1.09677885210159	398
5.3964665193391	-1.234108626753	398
3.33160209625056	-0.978755392796197	748
4.90801053237433	-1.28064691552627	748
2.22770778680681	-0.804891112785555	748
6.82624270662674	-1.8165942455908	748
3.99626749449206	-1.25480862799173	748
2.22946045889851	-0.911134100479802	748
0.829268282170138	-0.452339819205356	748
2.32968691121832	-1.03700900038174	136
3.94383904281233	-1.37321051166255	136
5.18751442416468	-1.83562433754844	136
2.8398150258167	-1.15721302973361	136
1.47980384295932	-0.816295729275006	136
4.88934863880024	-1.61211275951699	136
5.9166276898424	-1.87311632638454	136
6.46578707507712	-2.09536257309543	136
1.26996855154861	-0.712947659385225	136
2.58347679914552	-1.26927001031131	136
2.24703484680841	-1.14770737894723	136
2.78726575456898	-1.27845503251394	136
0.633391245379262	-0.456294540247032	136
5.30836432558423	-1.92393430907426	136
1.81464747456209	-0.954712826923154	136
0.877837211550776	-0.657661385793195	136
1.23288711744386	-0.860195640831151	136
1.58405416203065	-0.914510382039088	136
2.60376436271689	-1.3982429283277	136
7.53821543278421	-0.384327360300675	608
7.75868003894973	-0.427641121591659	608
5.14034706042975	-0.371891892502231	530
4.69553970291491	-0.389038455206517	530
10.8437766190382	-0.748781440506388	530
7.44863774876046	-0.587003850909495	530
10.4458145815945	-0.794778505624306	902
3.61382833804125	-0.433201985884964	902
2.03465329096959	-0.32404062428918	902
4.10957330719726	-0.533967825587738	902
5.96859380736685	-0.725863609426758	902
2.00808904398812	-0.378396218802337	658
0.296255018818388	-0.101384748301608	658
1.69865315077856	-0.406483109283719	398
1.80983837597298	-0.445438482606796	398
4.35373506444915	-0.854900860398929	398
2.09493273305603	-0.502854473583511	398
3.00175056395932	-0.676116737545336	398
5.24416716233322	-1.07622492139694	398
3.87413778980663	-0.814467923020266	398
7.1464834054362	-1.19267391338723	398
4.75307667029212	-0.975574586738457	398
4.56272768639374	-1.00839084011354	398
1.79327512990275	-0.627235502235051	748
4.52277360095967	-1.18328588930573	748
7.18426048149114	-1.49814129950826	398
3.66812550637671	-1.08484010273753	748
2.71762767461658	-1.03273799585845	748
3.35556666952688	-1.03734440622359	748
4.32679142660651	-1.27364228030741	748
2.11808234654323	-0.764183299384902	748
4.14648029460073	-1.3779018093394	748
2.25281094539338	-0.916100126167745	748
3.96846516642148	-1.44105138240912	136
6.35253527905908	-1.72098714764859	136
5.3202991114352	-1.74642742093725	136
4.36825799517842	-1.33284405632872	136
3.58532148786723	-1.36223161855016	136
4.45080007132124	-1.36298697419659	136
4.44978733496141	-1.43802307983453	136
2.61004978929878	-1.21318604366381	136
2.51811272458707	-1.11043526328693	136
4.05640068578066	-1.6107114203668	136
0.630965013541187	-0.468023383360787	136
0.491712533506447	-0.390266799693422	136
1.3522214942766	-0.884897604492529	136
2.50797020219947	-1.03816525708633	136
2.10595607137825	-1.04636644153419	136
1.64386150781579	-0.880012503578567	136
1.04604782204067	-0.78107889027931	136
16.304879105043	-0.680367236323002	608
5.4852592796988	-0.333522738399976	608
5.01999570072908	-0.364279481930395	530
13.3991585859507	-0.813155096681706	530
7.79044420408907	-0.591419136879185	530
9.39991184621952	-0.679767675768456	530
2.58900353863849	-0.319548155503281	902
0.0587687113865673	-0.0174121335296188	902
5.93863702976538	-0.626860437159282	902
7.51460215344399	-0.823205516237033	902
4.00261398245413	-0.590541011113183	658
1.20840054994401	-0.292539620976008	658
0.640214052215001	-0.193109871284732	658
5.60326052899378	-0.949867529669136	398
3.0402868298839	-0.644401696188415	398
4.48293851810709	-0.836981318206152	398
2.62511068749205	-0.568162494950427	658
4.13816593019433	-0.821525775525686	398
2.98104734919812	-0.610850765056853	398
6.60594764263546	-1.11172025768765	398
8.50625893564088	-1.55166006501143	398
3.50122522844347	-0.928241349605341	398
3.62119025917644	-1.04473555419881	748
5.4116790666044	-1.26247531917063	398
5.67292656838655	-1.34463222899376	398
4.06956700853696	-1.15149180022325	748
2.80531468688996	-0.842434062608258	398
1.58832476639562	-0.634622280484147	748
3.65045480104082	-1.15189012489633	748
3.96918756124124	-1.13139767704069	748
2.04710245811868	-0.902463221933419	748
5.46368476454067	-1.4871154559127	748
4.03146157979103	-1.25339106439878	748
3.060940728808	-1.20135024595926	136
4.84599892432528	-1.60921970147898	136
7.55977128245133	-2.03291628961702	136
2.3199738462313	-0.870044219137261	136
4.18829124072446	-1.51235253626616	136
2.20717386080447	-0.934040420273181	136
2.57316027610717	-1.2025105995207	136
4.67451339524598	-1.82279631556887	136
1.18100087731292	-0.756094376230267	136
3.32990216322455	-1.32395675198338	136
5.88978312226636	-2.0930200277521	136
1.35121873144137	-0.91461718686774	136
4.17698950045758	-1.64101195616112	136
0.762668788572634	-0.544485254963736	136
1.46220199994081	-0.919191333529033	136
1.98790053229167	-1.11291305245284	136
0.70201618697132	-0.478522481195171	136
12.7550814549943	-0.564673433488262	608
5.70044569811595	-0.346395019906313	608
7.80611445251388	-0.504913749719406	530
6.51457333173681	-0.478016531687214	530
6.6605506598388	-0.496656650899403	530
1.9508683704364	-0.243583530955515	530
1.36760893600978	-0.207891818273467	902
3.69379695462979	-0.415018110681232	902
3.95374065502664	-0.484067652596712	902
2.20909233358568	-0.354370548607385	902
0.443223146345655	-0.12536712248892	902
1.72176062421521	-0.3430877822884	658
4.8437461564522	-0.69808310951725	658
5.08275382152779	-0.797013120984949	658
2.31650037694911	-0.509478004745488	658
6.31441722321032	-0.916752303814265	658
4.26294728635041	-0.732166340914033	658
4.30407530356073	-0.693171680414266	658
8.81974705678902	-1.23784772057687	658
5.71687264304154	-1.08933381064269	398
3.95431291010438	-0.893981156407286	398
3.83639007752263	-0.914724450718712	398
6.32135570404168	-1.21421516812207	398
4.75915771529442	-1.14087924548952	398
4.56413047762684	-1.13139005563099	398
5.67869507336537	-1.18454925382372	398
2.97136177442046	-0.869942494517061	398
6.35203550662009	-1.34273421462694	398
4.42046518298179	-1.19470908343073	748
5.0449976991738	-1.22873019341334	748
5.2487607453188	-1.43923989637375	748
4.14264576844392	-1.16157039025375	748
3.47330823515249	-1.07784694638988	748
4.60743675619825	-1.28216380318506	748
4.26671714659937	-1.21234549931975	748
4.96506648645418	-1.48319868122935	748
3.47944323678725	-1.2646373583421	136
4.96081652312859	-1.47604315909333	136
4.04945321361121	-1.22972718509571	136
2.91017721591099	-1.09551224652668	136
4.46636101633502	-1.69951848747109	136
2.6754093627526	-1.10733326692951	136
7.29082500654458	-2.11735207027494	136
2.43939654472451	-1.09754818306556	136
1.95290532374433	-0.865934214623222	136
2.66173775788121	-1.03992098163497	136
2.93328641303219	-1.22049165321629	136
2.25182178832502	-1.08113026976016	136
0.711489864558005	-0.477116297122342	136
2.76049293116302	-1.07971097825063	136
16.8380261954173	-0.741014526026234	608
11.4996125403403	-0.556483046008551	608
7.16524854903721	-0.460705142873559	530
8.23418658488107	-0.505501494179631	530
3.21092214363177	-0.302185078662577	530
4.1011852409718	-0.384965094821126	530
4.05193201483096	-0.410621597029864	530
4.23896889355679	-0.444443411553789	902
0.55124290739049	0.119475369786342	902
1.47294751633434	0.258198457307364	902
0.551742463458654	-0.13836646109607	902
4.17070141420531	-0.566396007406679	902
4.08046672731045	-0.591043926509735	902
1.10630371800007	-0.257750962809164	902
4.69254804860726	-0.670775653035631	902
4.47303402686105	-0.704437013673741	902
6.3741738972933	-0.827205558567284	902
2.31257412145765	-0.465237929077664	658
2.0016687704737	-0.460092010930686	658
2.48452606206954	-0.603805006016285	398
0.780728801069906	-0.280003282314344	398
4.6994179959145	-1.020644446374	398
1.62102831562638	-0.488704008981947	398
6.39520754480584	-1.30008193266774	398
3.13566572389008	-0.82885029608011	398
3.46725856840054	-0.934928258154008	398
6.27883825377873	-1.32462360126676	398
3.90224458754774	-0.955916230013928	398
5.44177218310925	-1.28451959587386	748
9.18602724818924	-1.66184556729652	398
8.74850508331197	-1.65040787529418	398
5.01762436815151	-1.39471127335002	748
4.76538262970248	-1.29314205787377	748
3.60975533069506	-1.1109139019097	748
4.07005067468179	-1.21158508250384	748
2.16618154766946	-0.826016761543387	748
2.43909589954028	-0.777443814178239	748
4.10241252016398	-1.1825414191639	748
4.8955982488186	-1.40575140148168	748
4.71924853288414	-1.34332294423978	748
1.68630074396568	-0.703207906082148	748
2.52614413022324	-0.897806765299969	748
3.34669099095658	-1.33878670518601	136
3.40423025953214	-1.11480743965053	748
2.25103165339405	-0.948716637495521	136
2.53497406978119	-1.00942721105295	136
1.50715994628123	-0.771660843166225	136
0.761623157066213	-0.451036704122483	748
1.13581049276634	-0.633827271076074	136
3.13887212681299	-1.13154179893315	136
15.7656999704316	-0.643439734166543	608
5.1025059884782	-0.310358805017222	608
12.184594969461	-0.653006898471785	530
3.04060803795451	-0.298323462254957	530
2.60589771086814	-0.276532606178616	530
4.59941343689117	-0.399205440966167	530
3.84850910913269	-0.379956043875486	902
0.988946597216035	0.163547827487233	902
1.91236880229452	0.281615629812055	902
0.222941733192307	0.0619095568047238	902
4.13790362897288	-0.516859928485244	902
1.86801470797175	-0.341144904027813	902
0.539940792354553	-0.137093427445674	902
2.95893228201979	-0.486772953881102	902
2.06363829855521	-0.382773106668465	902
3.13970051038596	-0.497008614625525	902
3.57623844669024	-0.531980399330199	902
4.17850909621278	-0.690348575142872	658
2.7512906030958	-0.58822534672084	658
2.1726260739506	-0.49744378944251	398
3.30892728351062	-0.694031219138456	398
1.16488382516613	-0.355181871007723	398
1.7892667794436	-0.544716119049937	398
2.88808669038354	-0.703138784426321	398
5.13965614960947	-1.04128740180877	398
3.78094032280919	-0.815184307348799	398
3.84772816953954	-0.8479131232643	398
4.20839059087042	-1.00039121267274	398
3.46644872939387	-0.857274328331722	398
6.75270521477564	-1.40272707326054	398
5.84639452159258	-1.46605155999939	748
4.01591872823369	-1.02906623286283	748
4.53117213253195	-1.18270466566794	748
4.41389862222793	-1.12121025982425	748
4.2148177526691	-1.11102286136121	748
2.37428698452298	-0.852193488720636	748
2.95909022784356	-0.892875444128997	748
5.40892966584713	-1.37560323450524	748
1.26017245771878	-0.593144652074748	748
4.67236202977658	-1.25111940186993	748
2.4471838465985	-0.85356058407846	748
1.72164420374616	-0.84149018304621	748
3.90252641927747	-1.19781085538318	748
5.37469534338777	-1.55755196185035	748
3.62371495210785	-1.2345222886229	748
1.42081777370317	-0.669986079681264	136
0.613761096788593	-0.359306347443361	748
1.35457989719429	-0.570096598276693	748
2.07412105184148	-0.814459728754849	748
2.8588700610572	-0.936796674997421	748
14.2053239030551	-0.603008673964529	608
10.6444067703623	-0.531661825390038	608
5.28454600417317	-0.374725634669213	530
3.55732574818958	-0.318669588262314	530
7.38206278443056	-0.526075715448483	530
5.58544687264568	-0.459799747646817	530
0.634046155948761	-0.112852611213802	902
0.956931571586076	0.162239367001304	902
1.16277915092255	-0.199482856216245	902
4.87302770547842	-0.542320091237911	902
7.31805413811405	-0.76133369782803	902
0.584932024446203	-0.143707761350519	902
1.12485666741657	-0.22169553892825	902
2.88018495349611	-0.454494063114326	902
2.2624644049644	-0.380362311433619	902
3.67998381136493	-0.522453444252211	902
0.943696652716591	-0.250266970730334	658
5.13240966045741	-0.801021394765333	658
1.24155950122382	-0.344646474241344	658
2.87323713230565	-0.589318905747216	658
1.45326996373141	-0.432868240492325	398
2.54449860679079	-0.613096153957846	398
4.88369461983154	-0.962066479522687	398
5.2083277125839	-1.04342102198777	398
2.81658751925709	-0.663625159162734	398
3.75773487717502	-0.855354598136401	398
3.86934060096407	-0.907079876742705	398
5.08968622492947	-0.989183463648183	398
7.714374826481	-1.3534183697023	398
5.53044625958627	-1.2448552595991	398
1.22408907753123	-0.433997626195802	398
1.28047718175537	-0.50139450869591	748
3.87092794210856	-0.92698603391558	398
6.18408563592112	-1.39514300904279	748
5.58421997007555	-1.19306466223144	748
5.25707469959957	-1.38057971635207	748
5.8493102104313	-1.27149455022771	748
6.13519305264646	-1.43938808519043	748
3.12495724944486	-0.897746368555475	748
3.53827416227499	-0.935943930674681	748
2.16848428771602	-0.885401693716175	748
4.2422257590529	-1.16466228358492	748
4.92015675445386	-1.36474762399527	748
3.73891103548401	-1.06502307470369	748
2.70302710225736	-0.98936598658826	748
1.45234625763405	-0.622709110751366	748
0.89488124766017	-0.430239883079408	748
3.13479608945111	-0.920967876913918	748
0.964137263340977	-0.467802655103227	748
2.6203895384823	-0.819958886643037	748
18.4793237161086	-0.724847454453364	608
7.03486008516339	-0.394543291383953	608
10.1344322749087	-0.594917721961458	530
13.3546939800403	-0.721137831203465	530
14.0794385791313	-0.792306844850529	530
1.10588675408236	-0.157481107399211	530
0.154797318828695	-0.0359991920668946	530
3.06846699728538	-0.364484155090673	530
4.36857416984874	-0.467900281474201	902
3.83622499493668	-0.463164765250205	902
0.676491702574999	-0.143900037103736	902
3.03322369091937	-0.403407352206065	902
1.16675278888938	-0.233452640768416	902
4.23790204141181	-0.544689351899414	902
4.03546092413961	-0.551560982129856	902
1.7717209191315	-0.368869625702659	658
1.9519804306332	-0.430547459848826	658
2.21984074268064	-0.504608376586878	658
1.58022768897176	-0.392048486191004	658
1.5957798728693	-0.439311993519503	398
1.62988060809699	-0.426005737628396	398
1.8565275513955	-0.475725753138891	398
4.73335220469161	-0.906106150082445	398
4.10273316278944	-0.80617321284586	398
2.52531964909708	-0.588051564147604	398
2.95110616470025	-0.674831236454958	398
7.65804765205706	-1.29201218579647	398
6.73082059037162	-1.25109305059663	398
2.21873916675091	-0.67175047467891	398
2.34509196835586	-0.653628945578742	398
1.6110547055919	-0.521291873265499	398
2.99115038868743	-0.749566914441532	398
2.85486114222634	-0.757921463168918	398
4.59705965259134	-1.11106871431918	748
6.10492086897804	-1.24025256565605	748
4.90607538757378	-1.05430409633882	398
3.20152151907956	-1.03324386535909	748
3.12161868762484	-0.939982077926457	748
